actor_id,character_name,cast_order,movie_id
2327,Jimmy Eagan,2,13150
10930,"Francis Tierney, Jr.",3,13150
23363,Abby Tierney,4,13150
4743,Ruben Santiago,5,13150
2343,Eddie Carbone,6,13150
21712,Kenny Dugan,7,13150
19711,Megan Egan,8,13150
27056,Tasha,9,13150
24428,Coco Dominguez,10,13150
1805,Bill Avery,11,13150
18758,Angel Tezo,12,13150
965,Eladio Casado,13,13150
22996,Carlos Bragon,14,13150
27057,Maureen Tierney,15,13150
27058,Caitlin Tierney,16,13150
976,Matthew Egan,17,13150
7805,Sgt. Chris Kenner,0,13154
20754,Johnny Murata,1,13154
7304,Funekei Yoshida,2,13154
14233,Minako Okeya,3,13154
1119,Tanaka,5,13154
27059,Eddie,6,13154
10134,Detective Nelson,7,13154
27060,Angel Mueller,8,13154
27061,Muto,9,13154
956,Mama Yamaguchi,10,13154
17972,Ito,11,13154
16050,Nonnie Russell - Coroner,12,13154
17687,"Hagata, the Torturer",13,13154
11031,Sato,14,13154
903,Dorothy Gale,0,13155
23462,Dr. Worley / Nome King,1,13155
5742,Nurse Wilson / Mombi,2,13155
10023,Aunt Em,3,13155
2539,Uncle Henry,4,13155
27062,Tik-Tok (voice),5,13155
27063,Billina (voice),6,13155
27064,Jack Pumpkinhead (voice),7,13155
27065,Gump (voice),8,13155
27066,Scarecrow,9,13155
6489,Cowardly Lion,10,13155
1717,Tin Man,11,13155
27067,Ozma,12,13155
16465,Laurie Jupiter / Silk Spectre II,0,13183
6028,Jon Osterman / Dr. Manhattan,1,13183
2402,Sally Jupiter / Silk Spectre,2,13183
17203,Edward Blake / The Comedian,4,13183
10928,Dan Dreiberg / Nite Owl II,5,13183
10929,Walter Kovacs / Rorschach,6,13183
1632,Adrian Veidt / Ozymandias,7,13183
9699,Edgar Jacobi / Moloch the Mystic,8,13183
698,Hollis Mason / Nite Owl,9,13183
27068,Janey Slater,10,13183
23310,Wally Weaver,11,13183
5245,John McLaughlin,12,13183
14689,Pat Buchanan,13,13183
27069,Eleanor Clift,14,13183
20151,Doug Roth,15,13183
16204,Richard Nixon,16,13183
13543,Detective Fine,17,13183
27070,Detective Gallagher,18,13183
6328,Henry Kissinger,19,13183
27071,Norad General #1,20,13183
19437,Ted Koppel,21,13183
13095,Janet Black,22,13183
27072,Dumb Thug,23,13183
27073,Vietnamese Girl,24,13183
24392,Lee Iacocca,25,13183
10526,Foreign Newscaster,26,13183
27074,Foreign Newscaster,27,13183
13673,Foreign Newscaster,28,13183
27075,Truman Capote,29,13183
27076,John with Rorschach's Mother,30,13183
17390,NORAD General,31,13183
26654,Paul Klein,32,13183
13168,Larry Culpeper,33,13183
9576,Big Figure,34,13183
26141,Child Murderer,35,13183
4777,Joe,0,13184
27077,Kong,1,13184
27078,Fon,2,13184
27079,Aom,3,13184
27080,Surat,4,13184
27081,Aran,5,13184
27082,Kong's Brother,6,13184
27083,Michigan,7,13184
27084,USC,8,13184
27085,Chicago,9,13184
2875,Brand Hauser,0,13191
21172,Yonica Babyyeah,1,13191
5,Natalie Hegalhuzen,2,13191
3062,Marsha Dillon,3,13191
1120,Mr. Vice President,4,13191
27086,Ooq-Mi-Fay Taqnufmini,5,13191
2281,Ooq-Yu-Fay Taqnufmini / Zubleh,6,13191
9973,Himself,7,13191
27087,GuideStar Voice (voice),8,13191
2385,Walken / The Viceroy,9,13191
27088,Omar Sharif,10,13191
27089,Bhodi Bhundhang,11,13191
27090,Video Guy #1,12,13191
27091,Video Guy #2,13,13191
27092,Video Guy #3,14,13191
27093,Cameraman,15,13191
27094,German Businessman,16,13191
27095,Kid In Fallaf,17,13191
27096,Posse Guy,18,13191
27097,Sound Man,19,13191
27098,Tamerlane Guard #1,20,13191
27099,Thug,21,13191
27100,Director,22,13191
10957,Tommy,0,13197
4823,Agent Horvath,1,13197
20814,Agent Thornton,2,13197
551,Matty Matello,3,13197
1897,Joey,4,13197
27101,Rocco,5,13197
6347,Sipio,6,13197
11864,Provenzano,7,13197
11865,Willy,8,13197
4720,Junior,9,13197
8942,Vincent,10,13197
3943,Murtha,11,13197
10163,Brandy,12,13197
579,Walt Kowalski,0,13223
4433,Father Janovich,1,13223
27102,Tao Vang Lor,2,13223
27103,Sue Lor,3,13223
7308,Mitch Kowalski,4,13223
10338,Karen Kowalski,5,13223
27104,Ashley Kowalski,6,13223
2158,Steve Kowalski,7,13223
8085,Barber Martin,8,13223
22110,Tim Kennedy,9,13223
27105,Vu,10,13223
27106,Grandma Vang Lor,11,13223
27107,Youa,12,13223
15744,Trey,13,13223
27108,Kor Khue,14,13223
27109,Fong/Spider,15,13223
27110,Paralegal,17,13223
27111,Hmong Gang Banger 3,18,13223
27112,Monk,19,13223
27113,Family Friend,20,13223
27114,Daniel Kowalski,21,13223
27115,Latino #3,22,13223
27116,Day Planner,23,13223
27117,Mel,24,13223
27118,Prez,25,13223
27119,Dr. Chu,26,13223
27120,Hmong Gangbanger,27,13223
15641,Officer,28,13223
27121,Extra (uncredited),29,13223
27122,Neighbor (uncredited),30,13223
27123,Family Friend (uncredited),31,13223
19267,Man on Street (uncredited),32,13223
27124,Blonde (uncredited),33,13223
27125,Smokie,34,13223
27126,Bartender,35,13223
27127,Al,36,13223
27128,Darrell,37,13223
27129,David Kowalski,38,13223
27130,Josh Kowalski,39,13223
27131,Gee,40,13223
27132,Head Latino,41,13223
27133,Latino Gangbanger,42,13223
27134,Latino Gangbanger,43,13223
27135,Hmong Grandfather,44,13223
27136,Lawyer,45,13223
27137,Muslim Receptionist,46,13223
27138,Waitress,47,13223
27139,White Woman Neighbor,48,13223
27140,Church Member,49,13223
27141,Family Friend,50,13223
27142,Man on Street,51,13223
2359,Abel Turner,0,13279
10928,Chris Mattson,1,13279
8571,Lisa Mattson,2,13279
27143,Harold Perreau,3,13279
13483,Donnie Eaton,4,13279
12033,Javier Villareal,5,13279
27144,Celia Turner,6,13279
27145,Marcus Turner,7,13279
6345,Captain Wentworth,8,13279
10720,Clarence Darlington,9,13279
27146,Damon Richards,10,13279
27147,Jung Lee Pak,11,13279
27148,Sang Hee Pak,12,13279
26960,Nadine,13,13279
448,Manager,14,13279
25219,Aunt Dorrie,15,13279
16890,TV Weatherman,16,13279
493,Frankenstein,0,13282
27149,Annie Smith,1,13282
6491,Machine Gun Joe Viterbo,2,13282
19032,Calamity Jane,3,13282
27150,Matilda the Hun,4,13282
10650,Nero the Hero,5,13282
5064,Myra,6,13282
9760,Junior Bruce,7,13282
3617,Grace Pander,8,13282
2755,Thomasina Paine,9,13282
27151,Herman the German,10,13282
27152,Cleopatra,11,13282
5244,Mechanic,12,13282
27153,Toreador,13,13282
5378,Frankenstein's Doctor,14,13282
228,Harold Lee,0,13335
10959,Kumar Patel,1,13335
5709,Neil Patrick Harris,2,13335
17551,Ron Fox,3,13335
13738,Deputy Frye,4,13335
12050,Dr. Jack Beecher,5,13335
27154,Colton Graham,6,13335
2438,Grand Wizard,7,13335
27155,Vanessa Fanning,8,13335
1712,Raylene,9,13335
27156,Tammi,10,13335
27157,Raymus,11,13335
13563,Maria,12,13335
19475,Venus,13,13335
27158,Kenny,14,13335
27159,Terry Air Marshal,15,13335
27160,Light-Skinned Black Security,16,13335
27161,Jacuzzi Girl,17,13335
17142,Terrorist (uncredited),18,13335
2308,Jeff Spicoli,0,13342
13088,Stacy Hamilton,1,13342
1217,Brad Hamilton,2,13342
9754,Linda Barrett,3,13342
27162,Mark 'Rat' Ratner,4,13342
27163,Mike Damone,5,13342
3610,Mr. Hand,6,13342
7091,Arnold,7,13342
3170,Mr. Vargas,8,13342
4186,Lisa,9,13342
27164,Ron Johnson,10,13342
8611,Charles Jefferson,11,13342
27165,Cindy,12,13342
3363,Dennis Taylor,13,13342
27166,Pat Bernardo,14,13342
4988,Stoner Bud,15,13342
1224,Robber,16,13342
4777,Brad's Bud,17,13342
27167,Curtis Spicoli,18,13342
27168,Greg,19,13342
7928,Stoner Bud,20,13342
27169,Dina Phillips,21,13342
27170,Dr. Miller,22,13342
27171,Desmond,23,13342
27172,Pirate King,24,13342
9577,Pizza Guy,25,13342
27173,Perry's Pizza Waitress,26,13342
18295,Businessman,27,13342
27174,Beautiful Girl in Car,28,13342
1551,Mrs. Vargas,29,13342
27175,Playmate,30,13342
1552,Playmate,31,13342
14856,Angry Twin,32,13342
14857,Angry Twin,33,13342
16701,Soldier - New York studio shoot reenactment,0,13362
27176,Himself - Torture Victim (as Moazzam Beg),1,13362
27177,Himself - Captain,2,13362
27178,Narrator (voice),3,13362
9186,Jonathan Steinbloom,0,13370
9542,Alan Barrows,1,13370
6021,Terry Bohner,2,13370
13711,Mitch Cohen,3,13370
16971,Laurie Bohner,4,13370
14610,Jerry Palter,5,13370
8414,Mickey Crabbe,6,13370
5372,Sissy Knox,7,13370
617,Mark Shubb,8,13370
13489,Mike LaFontaine,9,13370
1574,Wally Fenton,10,13370
22955,Lars Olfen,11,13370
20376,Steinbloom's Assistant,12,13370
13712,Amber Cole,13,13370
3967,George Menschell,14,13370
3588,Elliott Steinbloom,15,13370
27179,Naomi Steinbloom,16,13370
6686,Blues Musician,17,13370
6962,Deputy Mayor,18,13370
27180,Lawrence E. Turpin,19,13370
20238,Casey Carlyle,0,13374
3062,Joan Carlyle,1,13374
27181,Ann,2,13374
16351,Gen Harwood,3,13374
2262,Tina Harwood,4,13374
27182,Mr. Bast,5,13374
27183,Teddy Harwood,6,13374
27184,Nikki Fletcher,7,13374
27185,Tiffany Lai,8,13374
13814,Nikki's Mom,9,13374
27186,Tiffany's Dad,10,13374
27187,Tiffany's Coach,11,13374
27188,Nikki's Coach,12,13374
27189,Brian,13,13374
27190,Hot Dog Kid,14,13374
1378,Turk,0,13389
2402,Karen Corelli,1,13389
22557,Spider,2,13389
1506,Rooster,3,13389
2685,Detective Ted Riley,4,13389
4823,Lieutentant Hingis,5,13389
4645,Detective Simon Perez,6,13389
27191,Jessica,7,13389
4846,Cheryl,8,13389
27192,Rogers,9,13389
23632,Natalya,10,13389
2149,Dr Chadrabar,11,13389
27193,Rambo,12,13389
21882,Judge Angel Rodriguez,13,13389
13374,Yevgeny Mugalat,14,13389
23486,Gwen Darvis,15,13389
27194,Jill Goldman,16,13389
27195,Stubby,17,13389
27196,Father Connell,18,13389
2149,Dr. Chadrabar,19,13389
2322,Jon Van Luytens,20,13389
6818,Charles Randall,21,13389
9402,Martin Baum,22,13389
14641,Prosky,23,13389
3445,Officer Jones,24,13389
3953,Joseph Cianci,25,13389
27197,Hostess,26,13389
27198,Ellis Lynde,27,13389
14603,Vergewaltigungsopfer,28,13389
27199,Fly Ty,29,13389
27200,Tu00e4nzer,30,13389
16561,Waitress (uncredited),31,13389
27201,Club Dancer (uncredited),32,13389
13521,Sean,0,13408
13520,Dee Loc,1,13408
24069,Slim,2,13408
26943,Antoinette,3,13408
27202,Dewayne,4,13408
764,Chris,5,13408
291,Bear,6,13408
26583,Jimmy,7,13408
18962,Vickey,8,13408
12312,Antwone Quenton 'Fish' Fisher,0,13435
27203,Antwone Fisher Age 7,1,13435
21488,Antwone Fisher Age 14,2,13435
4267,Dr. Jerome Davenport,3,13435
5511,Cheryl Smolley,4,13435
17428,Berta Davenport,5,13435
21912,Pork Chop,6,13435
22903,Slim,7,13435
27204,Nadine,8,13435
2870,Eva May,9,13435
155,Robert Langdon,0,13448
6027,Camerlengo Patrick McKenna,1,13448
6523,Vittoria Vetra,2,13448
275,Commander Richter,3,13448
11703,Inspector Olivetti,4,13448
9265,Cardinal Strauss,5,13448
17160,Chartrand,6,13448
1829,Claudio Vincenzi,7,13448
27205,Father Simeon,8,13448
27206,Lieutenant Valenti,9,13448
27207,Cardinal Lamasse,10,13448
24550,Cardinal Ebner,11,13448
27208,Cardinal Guidera,12,13448
27209,Mr. Gray,13,13448
3002,Father Silvano Bentivoglio,14,13448
4810,Cardinal Beck,15,13448
5982,Cardinal Pugini,16,13448
5514,Cardinal Petrov,17,13448
16617,Urs Weber,18,13448
27210,Swiss Guardsman,19,13448
27211,Swiss Guardsman,20,13448
27212,Swiss Guard Blue,21,13448
27213,American Reporter,22,13448
27214,BBC Reporter,23,13448
27215,British Reporter,24,13448
27216,Chinese Reporter,25,13448
27217,French Reporter,26,13448
27218,Italian Reporter,27,13448
27219,Italian Reporter,28,13448
6350,Polish Reporter,29,13448
15856,South African Reporter,30,13448
27220,South American Reporter,31,13448
4805,CERN Scientist,32,13448
5731,CERN Scientist,33,13448
4629,CERN Scientist,34,13448
27221,Little Girl in Square,35,13448
27222,Vatican Choir Member (uncredited),36,13448
14523,Docent,37,13448
27223,Cardinal Baggia,38,13448
27224,Cardinal Colbert,39,13448
27225,Adrian Bachman,40,13448
7313,Cardinal Yoruba,41,13448
27226,Conclave Cardinal,42,13448
27227,Swiss Guardsman,43,13448
27228,Conclave Cardinal,44,13448
27229,Philippe,45,13448
27230,Mexican Reporter,46,13448
12394,Major Eden Sinclair,0,13460
9321,Bill Nelson,1,13460
2477,Dr. Marcus Kane,2,13460
2849,Prime Minister John Hatcher,3,13460
2597,Michael Canaris,4,13460
27231,Sol Kane,5,13460
27232,Viper,6,13460
4731,Sergeant Norton,7,13460
27233,Cally Kane,8,13460
11731,Dr. Talbot,9,13460
27234,Dr. Stirling,10,13460
27235,Carpenter,11,13460
27236,Miller,12,13460
27237,Drop Dead Girl / Podium Marauder #1,13,13460
27238,Vagrant Girl,14,13460
27239,Nurse,15,13460
27240,Katherine Sinclair,16,13460
27241,David / Gimp,17,13460
27242,Hot Dog Victim,18,13460
27243,Pilot,19,13460
27244,Wall Guard,20,13460
27245,Soldier #1 / Johnson,21,13460
27246,Soldier,22,13460
27247,DDS Guard,23,13460
12498,Richter,24,13460
27248,John Michaelson,25,13460
27249,Read,26,13460
27250,Jane Harris,27,13460
27251,Chandler,28,13460
27252,Chancellor Falco,29,13460
27253,Afro Girl,30,13460
27254,Bathtub Blonde,31,13460
27255,Captain Hendrix,32,13460
27256,George Dutton,33,13460
27257,Telamon,34,13460
27258,Joshua,35,13460
27259,Pin Stripe,36,13460
27260,Command Centre Official,37,13460
27261,Starved Girl,38,13460
27262,Carpenter's Bat Attacker,39,13460
27263,Cellar Jailer,40,13460
27264,Cellar Guard,41,13460
27265,DJ,42,13460
27266,Podium Marauder #2,43,13460
27267,Eden Sinclair (young),44,13460
27268,Sergeant #1,45,13460
27269,Patient 'X',46,13460
27270,DDS Assault Trooper,47,13460
27271,Pit Audience Member,48,13460
27272,Pin Stripe's Security #1,49,13460
27273,Pin Stripe's Security #2,50,13460
27274,Command Centre Guard,51,13460
27275,Wild Girl (uncredited),52,13460
19506,DDS Guard #2 (uncredited),53,13460
27276,Marauder (uncredited),54,13460
2049,London Refuge (uncredited),55,13460
18089,James T. Kirk,0,13475
27277,Spock,1,13475
1882,Spock Prime,2,13475
147,Nero,3,13475
4405,Christopher Pike,4,13475
1757,Leonard 'Bones' McCoy,5,13475
426,Nyota Uhura,6,13475
7998,Montgomery Scott,7,13475
228,Hikaru Sulu,8,13475
5277,Pavel Chekov,9,13475
17154,Sarek,10,13475
2076,Amanda Grayson,11,13475
22990,George Kirk,12,13475
8576,Winona Kirk,13,13475
14461,Galia,14,13475
12192,Captain Robau,15,13475
4404,Ayel,16,13475
438,Chief Engineer Olsen,17,13475
23880,Nero's Wife,18,13475
27278,Barracks Officer,19,13475
837,Romulan Communications Officer,20,13475
4974,Young James T. Kirk,21,13475
8871,Stepdad (voice),22,13475
27279,Barracks Officer,23,13475
27280,Young Spock,24,13475
27281,Admiral Richard Barnett,25,13475
27282,Hannity,26,13475
27283,The Wrong Orion,27,13475
27284,Cadet Alien,28,13475
27285,Officer Pitts,29,13475
27286,Tactical Officer,30,13475
27287,Kelvin Crew Member,31,13475
12239,Kelvin Engineer,32,13475
24353,Kelvin Helmsman,33,13475
27288,Kelvin Alien,34,13475
27289,Romulan Helmsman,35,13475
313,Kelvin Doctor,36,13475
17709,Medical Technician,37,13475
27290,Medical Technician,38,13475
27291,Kelvin Crew Member,39,13475
27292,Kelvin Crew Member,40,13475
17724,Med Evac Pilot,41,13475
27293,Johnny,42,13475
12887,Iowa Cop,43,13475
27294,Vulcan Student,44,13475
27295,Vulcan Student,45,13475
27296,Vulcan Bully,46,13475
27297,Vulcan Bully,47,13475
27298,Vulcan Bully,48,13475
27299,Vulcan Council Member,49,13475
14523,Vulcan Council Member,50,13475
17545,Long Face Bar Alien,51,13475
27300,Lew the Bartender,52,13475
27301,Barfly,53,13475
27302,Barfly,54,13475
27303,Burly Cadet,55,13475
27304,Burly Cadet,56,13475
10131,Shipyard Worker,57,13475
683,Test Administrator,59,13475
27305,Test Administrator,60,13475
27306,Simulator Tactical Officer,61,13475
27307,Admiral James Komack,62,13475
17706,College Council Stenographer,63,13475
27308,Shuttle Officer,64,13475
27309,Kimberly Arland,65,13475
19493,Cadet Alien,66,13475
2194,Enterprise Crew Member,67,13475
27310,Enterprise Crew Member,68,13475
876,Enterprise Crew Member,69,13475
27311,Enterprise Crew Member,70,13475
27312,Enterprise Crew Member,71,13475
27313,Enterprise Crew Member,72,13475
27314,Enterprise Crew Member,73,13475
27315,Enterprise Crew Member,74,13475
19213,Enterprise Communiations Officer,75,13475
431,Romulan Tactical Officer,76,13475
27316,Romulan Crew Member,78,13475
27317,Romulan Crew Member,79,13475
16597,Romulan Crew Member,80,13475
27318,Transport Chief,81,13475
27319,Vulcan Elder,82,13475
27320,Vulcan Elder,83,13475
27321,Vulcan Elder,84,13475
13772,Vulcan Elder,85,13475
1189,Vulcan Elder,86,13475
1717,Keenser,87,13475
1888,Starfleet Computer (voice),88,13475
27322,Council Member - Captain Kelley Bogel (uncredited),89,13475
27323,Romulan Science Tech (uncredited),90,13475
27324,Amphibian Prisoner (uncredited),91,13475
27325,Doctor (uncredited),92,13475
27326,Starfleet Cadet (uncredited),93,13475
1745,Drill Tower Romulan (uncredited),94,13475
27327,Starfleet Cadet (uncredited),95,13475
27328,Starfleet Cadet (uncredited),96,13475
27329,Bridgeport Cadet (uncredited),97,13475
27330,Starfleet Cadet (uncredited),98,13475
27331,Enterprise Crewmember (uncredited),99,13475
27332,Starfleet Cadet (uncredited),100,13475
10773,Starfleet Cadet (uncredited),101,13475
5538,Security Officer Daniels (uncredited),102,13475
27333,Starfleet Officer (uncredited),103,13475
27334,Enterprise Crew Member (uncredited),104,13475
22785,Klingon Prisoner - Nero's Flashback (uncredited),105,13475
27335,Vulcan Federation Officer (uncredited),106,13475
27336,Doctor (uncredited),107,13475
27337,Hurried Cadet with Clipboard (uncredited),108,13475
24239,Shipyard Worker (uncredited),109,13475
27338,Starfleet Cadet (uncredited),110,13475
27339,Missile Launcher (uncredited),111,13475
6166,Klingon Interrogator (scenes deleted) (uncredited),112,13475
27340,FourSquare (uncredited),113,13475
27341,Shipyard Bar Patron (uncredited),114,13475
27342,Starfleet Cadet (uncredited),115,13475
27343,Child Running in Snow (uncredited),116,13475
27344,Crew Member (uncredited),117,13475
27345,Starfleet Security Officer (uncredited),118,13475
27346,Kelvin Crew Member (uncredited),119,13475
10127,Uncle Frank (uncredited) (unconfirmed),120,13475
19561,Enterprise Nurse (uncredited),121,13475
15657,Shipyard Worker (uncredited),122,13475
27347,Enterprise Crew Member (uncredited),123,13475
27348,Starfleet Cadet (uncredited),124,13475
27349,Enterprise Crew Member (uncredited),125,13475
27350,Starfleet Cadet (uncredited),126,13475
27351,Starfleet Commander (uncredited),127,13475
27352,Enterprise Crew Member (uncredited),128,13475
27353,Lieutenant Star Fleet Command (uncredited),129,13475
27354,Flight Operational Air Safety Conductor (uncredited),130,13475
27355,Starfleet Cadet (uncredited),131,13475
27356,Romulan Crew Member Placing Bomb (uncredited),132,13475
27357,Bar Patron (uncredited),133,13475
27358,Alien Cadet / Enterprise Crew (uncredited),134,13475
27359,Kelvin Alien (uncredited),135,13475
27360,Starfleet Cadet (uncredited),136,13475
21432,Kelvin Computer (uncredited),137,13475
15655,Councilwoman (uncredited),138,13475
27361,Enterprise Crewman (uncredited),139,13475
27362,Starfleet Cadet (uncredited),140,13475
27363,Enterprise Crew Member (uncredited),141,13475
15644,Sal (uncredited),142,13475
27364,Romulan Crew Member (uncredited),143,13475
26676,Romulan (uncredited),144,13475
532,Drill Hanson #1 (uncredited),145,13475
27365,Academy Teacher (uncredited),146,13475
17744,Shuttle Cadet (uncredited),147,13475
24264,Starfleet Cadet (uncredited),148,13475
27366,Starfleet Cadet (uncredited),149,13475
27367,Starfleet Cadet (uncredited),150,13475
10174,Vulcan Science Minister (uncredited),151,13475
27368,Enterprise Crew Member (uncredited),152,13475
27369,Shuttle Pilot (uncredited),154,13475
27370,Cadet Officer (uncredited),155,13475
27371,Romulan Engineer (uncredited),156,13475
27014,Klingon Agitator (uncredited),157,13475
27372,Starfleet Security Officer (uncredited),158,13475
27373,Klingon Prison Guard (uncredited),159,13475
27374,Federation Captain Cartwright (uncredited),160,13475
27375,Cadet at Trial (uncredited),161,13475
27376,Starfleet Cadet (uncredited),162,13475
27377,Enterprise Crewman (uncredited),163,13475
23087,Vulcan Council Member (uncredited),164,13475
27378,Star Fleet Cadet (uncredited),165,13475
2635,Romulan (voice) (uncredited),166,13475
27379,Starfleet Cadet (uncredited),167,13475
23799,Enterprise Computer (voice) (uncredited),168,13475
2708,Romulan Officer,169,13475
20371,Flight Officer,170,13475
12546,Tad Hamilton,0,13476
5358,Rosalee Futch,1,13476
5553,Pete Monash,2,13476
8909,Richard Levy the Driven,3,13476
