movie_id,country_iso_code
12763,US
12771,DE
12771,US
12779,IT
12779,GB
12819,US
12819,IN
12837,US
13001,CA
13001,US
13006,GB
13025,US
13027,US
13027,DE
13051,US
13051,CA
13053,US
13056,CA
13056,DE
13056,US
13064,US
13067,US
13072,US
13075,US
13090,US
13092,GB
13150,US
13150,DE
13154,US
13155,GB
13155,US
13183,US
13184,US
13191,BG
13197,US
13223,US
13223,DE
13279,US
13282,US
13335,US
13342,US
13362,GB
13370,US
13374,US
13374,CA
13389,US
13408,US
13435,US
13448,IT
13448,US
13460,DE
13460,GB
13460,US
13460,ZA
13475,DE
13475,US
13476,US
13483,US
13490,US
13495,ES
13496,US
13497,US
13501,DE
13501,GB
13501,US
13508,US
13515,RO
13515,US
13523,US
13536,US
13537,CA
13537,US
13596,US
13600,US
13680,US
13685,US
13700,US
13751,US
13788,US
13805,US
13809,GB
13811,GB
13811,US
13811,AU
13812,US
13820,US
13827,US
13836,US
13856,US
13888,FJ
13909,US
13920,US
13922,US
13937,US
13938,US
13948,US
13950,US
13960,US
13967,GB
13967,US
13972,US
13973,US
13990,US
13991,US
13996,US
14012,GB
14012,US
14024,US
14047,US
14112,US
14113,US
14139,ES
14144,US
14160,US
14161,CA
14161,US
14164,US
14175,GB
14177,US
14181,US
14191,AU
14191,US
14199,US
14256,US
14271,US
14275,US
14278,US
14283,CA
14283,IT
14283,GB
14292,US
14306,US
14324,LU
14324,IT
14324,FR
14324,GB
14325,DE
14325,US
14337,US
14351,US
14359,US
14369,US
14396,US
14405,US
14411,US
14425,US
14429,US
14434,IN
14434,US
14435,US
14438,US
14442,IE
14442,GB
14444,US
14451,NO
14462,US
14517,GB
14517,US
14536,CA
14536,US
14560,US
14574,GB
14574,US
14578,US
14623,GB
14623,FR
14631,US
14635,US
14729,US
14736,US
14799,US
14811,US
14836,US
14844,GB
14844,US
14846,US
14854,US
14869,CZ
14869,US
14873,AU
14873,US
15005,US
15028,US
15037,US
15049,CA
15070,US
15074,US
15092,US
15121,US
15158,US
15186,US
15189,US
15198,CA
15198,US
15256,US
15268,CA
15268,IN
15268,JP
15268,US
15301,US
15373,US
15487,US
15512,US
15568,US
15624,GB
15624,US
15644,US
15647,US
15655,US
15673,US
15699,AU
