movie_id,language_name,language_role
4922,English,Original
49538,English,Original
131634,English,Original
27022,English,Original
503,English,Original
241259,English,Original
810,English,Original
68735,English,Original
87101,English,Original
10140,English,Original
676,English,Original
1858,English,Original
1966,English,Original
675,English,Original
674,English,Original
8960,English,Original
6479,English,Original
118,English,Original
2062,English,Original
272,English,Original
10527,English,Original
18360,English,Original
2080,English,Original
605,English,Original
109445,English,Original
604,English,Original
76338,English,Original
76341,English,Original
13448,English,Original
10195,English,Original
13053,English,Original
19585,English,Original
57165,English,Original
62213,English,Original
177677,English,Original
7978,English,Original
5559,English,Original
49444,English,Original
10196,English,Original
956,English,Original
117251,English,Original
50321,English,Original
11619,English,Original
266647,English,Original
82703,English,Original
652,English,Original
80321,English,Original
36669,English,Original
43074,English,Original
95,English,Original
608,English,Original
2310,English,Original
140300,English,Original
56292,English,Original
81188,English,Original
7552,English,Original
616,English,Original
147441,English,Original
13475,English,Original
557,English,Original
82702,English,Original
205584,English,Original
10048,English,Original
13183,English,Original
944,English,Original
1927,English,Original
72559,English,Original
7364,English,Original
2114,English,Original
1771,English,Original
36643,English,Original
8619,English,Original
50620,English,Original
65759,English,Original
1724,English,Original
267935,English,Original
281957,English,Original
77950,English,Original
44896,English,Original
270946,English,Original
2503,English,Original
9502,English,Original
102899,English,Original
101299,English,Original
228161,English,Original
74,English,Original
8961,English,Original
417859,English,Original
27576,English,Original
86834,English,Original
17578,English,Original
673,English,Original
6972,English,Original
82700,English,Original
10567,English,Original
181533,English,Original
38055,English,Original
671,English,Original
49524,English,Original
22,English,Original
131631,English,Original
591,English,Original
172385,English,Original
36658,English,Original
51497,English,Original
58574,English,Original
18823,English,Original
861,English,Original
1911,English,Original
49040,English,Original
415,English,Original
8871,English,Original
435,English,Original
955,English,Original
2133,English,Original
1979,English,Original
87827,English,Original
1250,English,Original
324668,English,Original
9471,English,Original
70981,English,Original
10996,English,Original
68724,English,Original
2789,English,Original
97020,English,Original
7459,English,Original
42888,English,Original
37834,English,Original
75612,English,Original
1895,English,Original
1894,English,Original
585,English,Original
76170,English,Original
1893,English,Original
49519,English,Original
12100,English,Original
290595,English,Original
98566,English,Original
49047,English,Original
9619,English,Original
308531,English,Original
166424,English,Original
1593,English,Original
254128,English,Original
714,English,Original
2024,English,Original
163,English,Original
787,English,Original
262500,English,Original
2567,English,Original
38745,English,Original
40805,English,Original
53182,English,Original
41513,English,Original
13700,English,Original
262504,English,Original
39254,English,Original
77931,English,Original
1639,English,Original
80274,English,Original
1571,English,Original
120,English,Original
10204,English,Original
8489,English,Original
2048,English,Original
1495,English,Original
10137,English,Original
10198,English,Original
286217,English,Original
1635,English,Original
24113,English,Original
9679,English,Original
98,English,Original
180,English,Original
672,English,Original
36557,English,Original
869,English,Original
280,English,Original
11322,English,Original
4982,English,Original
36955,English,Original
18487,English,Original
39451,English,Original
27581,English,Original
9268,English,Original
68718,English,Original
10545,English,Original
11688,English,Original
76163,English,Original
2059,English,Original
2486,English,Original
16523,English,Original
116711,English,Original
37710,English,Original
9946,English,Original
1372,English,Original
106646,English,Original
414,English,Original
563,English,Original
83542,English,Original
41216,English,Original
314,English,Original
184315,English,Original
9016,English,Original
18162,English,Original
138103,English,Original
257088,English,Original
205775,English,Original
11692,English,Original
22972,English,Original
227973,English,Original
29193,English,Original
1734,English,Original
3131,English,Original
9408,English,Original
9890,English,Original
855,English,Original
18,English,Original
37786,English,Original
10501,English,Original
57800,English,Original
150689,English,Original
7980,English,Original
12,English,Original
122,English,Original
121,English,Original
68737,English,Original
1995,English,Original
157353,English,Original
331,English,Original
61791,English,Original
8204,English,Original
47964,English,Original
10733,English,Original
9806,English,Original
1408,English,Original
32657,English,Original
607,English,Original
863,English,Original
44048,English,Original
5175,English,Original
2655,English,Original
22794,English,Original
8355,English,Original
116745,English,Original
4327,English,Original
1422,English,Original
10674,English,Original
7446,English,Original
65754,English,Original
1572,English,Original
10528,English,Original
271969,English,Original
10865,English,Original
2253,English,Original
10661,English,Original
257344,English,Original
644,English,Original
10756,English,Original
686,English,Original
9383,English,Original
179,English,Original
76285,English,Original
1996,English,Original
291805,English,Original
10003,English,Original
1535,English,Original
2067,English,Original
46195,English,Original
2277,English,Original
4477,English,Original
8665,English,Original
9387,English,Original
921,English,Original
49852,English,Original
4464,English,Original
664,English,Original
8358,English,Original
9836,English,Original
2502,English,Original
9772,English,Original
161,English,Original
52451,English,Original
76492,English,Original
4523,English,Original
59961,English,Original
10481,English,Original
59108,English,Original
1581,English,Original
9798,English,Original
22897,English,Original
298,English,Original
7484,English,Original
157350,English,Original
853,English,Original
10159,English,Original
9593,English,Original
1904,English,Original
9615,English,Original
297,English,Original
9884,English,Original
62764,English,Original
22538,English,Original
9341,English,Original
12107,English,Original
9637,English,Original
49049,English,Original
9339,English,Original
16281,English,Original
39691,English,Original
8247,English,Original
11253,English,Original
1949,English,Original
8452,English,Original
310,English,Original
27578,English,Original
954,English,Original
70160,English,Original
45243,English,Original
364,English,Original
7518,English,Original
11544,English,Original
9986,English,Original
8656,English,Original
9291,English,Original
55301,English,Original
109418,English,Original
11665,English,Original
6964,English,Original
11324,English,Original
12193,English,Original
9928,English,Original
754,English,Original
10202,English,Original
4147,English,Original
50546,English,Original
1701,English,Original
13027,English,Original
2289,English,Original
20504,English,Original
9574,English,Original
11618,English,Original
2300,English,Original
10200,English,Original
8834,English,Original
228150,English,Original
6068,English,Original
41515,English,Original
9023,English,Original
38317,English,Original
2157,English,Original
14462,English,Original
159824,English,Original
49948,English,Original
2135,English,Original
9705,English,Original
1656,English,Original
12159,English,Original
4442,English,Original
75,English,Original
19959,English,Original
11973,English,Original
11228,English,Original
77951,English,Original
5491,English,Original
10715,English,Original
10197,English,Original
9562,English,Original
9922,English,Original
9447,English,Original
274854,English,Original
8870,English,Original
9992,English,Original
10077,English,Original
76649,English,Original
453,English,Original
8587,English,Original
72545,English,Original
109451,English,Original
9533,English,Original
2023,English,Original
71880,English,Original
584,English,Original
309809,English,Original
4858,English,Original
17711,English,Original
328111,English,Original
8698,English,Original
93456,English,Original
602,English,Original
330,English,Original
953,English,Original
9693,English,Original
36657,English,Original
8909,English,Original
9802,English,Original
950,English,Original
1824,English,Original
2976,English,Original
11026,English,Original
75656,English,Original
38365,English,Original
594,English,Original
15189,English,Original
11678,English,Original
6538,English,Original
10555,English,Original
1125,English,Original
4551,English,Original
612,English,Original
9567,English,Original
37821,English,Original
203801,English,Original
2539,English,Original
9297,English,Original
3172,English,Original
6520,English,Original
37958,English,Original
2026,English,Original
7450,English,Original
11375,English,Original
9425,English,Original
23685,English,Original
11866,English,Original
9741,English,Original
211672,English,Original
23629,English,Original
8688,English,Original
10153,English,Original
153518,English,Original
8676,English,Original
20829,English,Original
4349,English,Original
9718,English,Original
10808,English,Original
197,English,Original
25,English,Original
35,English,Original
11086,English,Original
10477,English,Original
1997,English,Original
6947,English,Original
3050,English,Original
2675,English,Original
809,English,Original
920,English,Original
4806,English,Original
7451,English,Original
228165,English,Original
3595,English,Original
16869,English,Original
879,English,Original
1573,English,Original
9257,English,Original
1903,English,Original
9697,English,Original
395,English,Original
23398,English,Original
10590,English,Original
117263,English,Original
200,English,Original
44943,English,Original
587,English,Original
57212,English,Original
152760,English,Original
2756,English,Original
33909,English,Original
49017,English,Original
9882,English,Original
2270,English,Original
978,English,Original
44564,English,Original
3132,English,Original
8814,English,Original
8427,English,Original
52520,English,Original
80585,English,Original
10592,English,Original
49021,English,Original
10550,English,Original
11258,English,Original
12610,English,Original
59981,English,Original
201088,English,Original
5137,English,Original
3093,English,Original
107846,English,Original
188207,English,Original
4614,English,Original
24021,English,Original
11371,English,Original
20352,English,Original
11517,English,Original
214756,English,Original
26428,English,Original
9824,English,Original
48988,English,Original
9008,English,Original
300673,English,Original
12113,English,Original
38778,English,Original
72331,English,Original
1844,English,Original
846,English,Original
9703,English,Original
857,English,Original
136797,English,Original
3981,English,Original
425,English,Original
6171,English,Original
72976,English,Original
603,English,Original
568,English,Original
9021,English,Original
82695,English,Original
9489,English,Original
12133,English,Original
9342,English,Original
41733,English,Original
227306,English,Original
5551,English,Original
9350,English,Original
9208,English,Original
4244,English,Original
1852,English,Original
76493,English,Original
345,English,Original
196867,English,Original
256591,English,Original
59962,English,Original
36648,English,Original
1880,English,Original
71679,English,Original
10483,English,Original
11412,English,Original
6795,English,Original
550,English,Original
11170,English,Original
9292,English,Original
100241,English,Original
257,English,Original
9947,English,Original
189,English,Original
12618,English,Original
253412,English,Original
1427,English,Original
818,English,Original
16577,English,Original
329,English,Original
12160,English,Original
9331,English,Original
9072,English,Original
3536,English,Original
9087,English,Original
12177,English,Original
12138,English,Original
273248,English,Original
50359,English,Original
1271,English,Original
693,English,Original
14306,English,Original
497,English,Original
9982,English,Original
210577,English,Original
2501,English,Original
710,English,Original
2275,English,Original
37165,English,Original
9837,English,Original
10708,English,Original
136400,English,Original
10992,English,Original
9654,English,Original
2642,English,Original
8916,English,Original
19899,English,Original
2119,English,Original
9641,English,Original
294254,English,Original
38167,English,Original
39514,English,Original
9563,English,Original
547,English,Original
1538,English,Original
9334,English,Original
11128,English,Original
75780,English,Original
8914,English,Original
39538,English,Original
14836,English,Original
8645,English,Original
9509,English,Original
10067,English,Original
9384,English,Original
9279,English,Original
1487,English,Original
9422,English,Original
77174,English,Original
4824,English,Original
9620,English,Original
10199,English,Original
3512,English,Original
137094,English,Original
274479,English,Original
267860,English,Original
8078,English,Original
7485,English,Original
170687,English,Original
6435,English,Original
137106,English,Original
6278,English,Original
82682,English,Original
17610,English,Original
22954,English,Original
16995,English,Original
16558,English,Original
9849,English,Original
5820,English,Original
16866,English,Original
201,English,Original
11775,English,Original
12201,English,Original
11015,English,Original
9932,English,Original
13389,English,Original
17332,English,Original
4958,English,Original
786,English,Original
11679,English,Original
38321,English,Original
14411,English,Original
8413,English,Original
10052,English,Original
9676,English,Original
9664,English,Original
2100,English,Original
10384,English,Original
137321,English,Original
123553,English,Original
11260,English,Original
9009,English,Original
2309,English,Original
8285,English,Original
210860,English,Original
13922,English,Original
293660,English,Original
190859,English,Original
257445,English,Original
9007,English,Original
889,English,Original
1370,English,Original
4942,English,Original
24438,English,Original
116741,English,Original
35791,English,Original
72431,English,Original
1813,English,Original
87428,English,Original
8840,English,Original
10589,English,Original
71676,English,Original
1722,English,Original
10022,English,Original
11358,English,Original
13,English,Original
6477,English,Original
1597,English,Original
10530,English,Original
1924,English,Original
9327,English,Original
8488,English,Original
8273,English,Original
109424,English,Original
35056,English,Original
8839,English,Original
156022,English,Original
7303,English,Original
8963,English,Original
1402,English,Original
9315,English,Original
8984,English,Original
795,English,Original
24,English,Original
393,English,Original
9618,English,Original
9374,English,Original
8584,English,Original
2320,English,Original
58224,English,Original
1729,English,Original
175574,English,Original
8077,English,Original
8818,English,Original
8195,English,Original
10586,English,Original
116149,English,Original
80035,English,Original
10632,English,Original
1792,English,Original
72197,English,Original
3580,English,Original
12123,English,Original
9566,English,Original
9833,English,Original
4517,English,Original
8202,English,Original
16072,English,Original
34314,English,Original
145220,English,Original
14623,English,Original
42297,English,Original
802,English,Original
10375,English,Original
36586,English,Original
11321,English,Original
70074,English,Original
242,English,Original
9621,English,Original
1819,English,Original
8536,English,Original
8046,English,Original
1717,English,Original
479,English,Original
9444,English,Original
824,English,Original
11456,English,Original
261023,English,Original
3683,English,Original
22803,English,Original
285923,English,Original
640,English,Original
97630,English,Original
9767,English,Original
11631,English,Original
32856,English,Original
6519,English,Original
8741,English,Original
49520,English,Original
1850,English,Original
524,English,Original
26389,English,Original
2123,English,Original
9907,English,Original
18239,English,Original
808,English,Original
38050,English,Original
8367,English,Original
9390,English,Original
72105,English,Original
2898,English,Original
10312,English,Original
109443,English,Original
2022,English,Original
37686,English,Original
462,English,Original
9919,English,Original
187017,English,Original
628,English,Original
10201,English,Original
302699,English,Original
274167,English,Original
224141,English,Original
388,English,Original
2112,English,Original
10329,English,Original
74465,English,Original
13811,English,Original
6877,English,Original
10320,English,Original
50646,English,Original
8920,English,Original
60308,English,Original
6950,English,Original
225574,English,Original
13836,English,Original
752,English,Original
6038,English,Original
9975,English,Original
11451,English,Original
12103,English,Original
60304,English,Original
2251,English,Original
46529,English,Original
231,English,Original
300671,English,Original
228326,English,Original
9754,English,Original
66,English,Original
4421,English,Original
2649,English,Original
588,English,Original
71552,English,Original
9631,English,Original
216282,English,Original
306,English,Original
928,English,Original
205587,English,Original
1577,English,Original
9801,English,Original
2116,English,Original
9624,English,Original
14199,English,Original
1907,English,Original
4599,English,Original
22832,English,Original
9879,English,Original
38579,English,Original
44603,English,Original
11892,English,Original
9691,English,Original
1248,English,Original
12220,English,Original
72710,English,Original
10782,English,Original
9573,English,Original
4959,English,Original
10061,English,Original
10386,English,Original
421,English,Original
316152,English,Original
11615,English,Original
241554,English,Original
2252,English,Original
11968,English,Original
38319,English,Original
69668,English,Original
9770,English,Original
11212,English,Original
10533,English,Original
38363,English,Original
9923,English,Original
11863,English,Original
18501,English,Original
109491,English,Original
329833,English,Original
12634,English,Original
47327,English,Original
15268,English,Original
10796,English,Original
9548,English,Original
18947,English,Original
1900,English,Original
89,English,Original
198184,English,Original
9481,English,Original
4547,English,Original
6415,English,Original
181283,English,Original
9896,English,Original
167,English,Original
1636,English,Original
2148,English,Original
5176,English,Original
260346,English,Original
1389,English,Original
9894,English,Original
8592,English,Original
913,English,Original
11091,English,Original
1368,English,Original
5393,English,Original
9095,English,Original
8874,English,Original
320,English,Original
199,English,Original
20533,English,Original
10684,English,Original
1624,English,Original
325789,English,Original
113464,English,Original
888,English,Original
82675,English,Original
4256,English,Original
1493,English,Original
88751,English,Original
11130,English,Original
9944,English,Original
10731,English,Original
7350,English,Original
9869,English,Original
4379,English,Original
146233,English,Original
2034,English,Original
926,English,Original
4248,English,Original
64328,English,Original
36647,English,Original
7214,English,Original
1537,English,Original
9360,English,Original
6282,English,Original
508,English,Original
9487,English,Original
768,English,Original
2636,English,Original
10478,English,Original
9981,English,Original
7453,English,Original
7737,English,Original
232672,English,Original
17379,English,Original
82525,English,Original
9759,English,Original
9486,English,Original
9906,English,Original
841,English,Original
4148,English,Original
2207,English,Original
9381,English,Original
20856,English,Original
5955,English,Original
9899,English,Original
9826,English,Original
10858,English,Original
11439,English,Original
9457,English,Original
12412,English,Original
13184,English,Original
2185,English,Original
6639,English,Original
38153,English,Original
58233,English,Original
116977,English,Original
68734,English,Original
5503,English,Original
27573,English,Original
819,English,Original
1369,English,Original
10895,English,Original
10935,English,Original
834,English,Original
228066,English,Original
711,English,Original
10027,English,Original
11812,English,Original
37233,English,Original
37950,English,Original
27582,English,Original
64688,English,Original
509,English,Original
7443,English,Original
5966,English,Original
